,Unique_ID,Hashtag
29233,175800,
29234,175803,
29235,175807,MSNBC
29236,175807,WatergateGirl
29237,175820,REFORMandREGULATEfb.
29238,175821,SpecialOlympics.
29239,175822,Investigate.
29240,175828,MSNBC
29241,175828,SistersInLaw
29242,175834,Manchin
29243,175834,BuildBackBetter
29244,175834,Sinema
29245,175836,BuildBackBetter
29246,175838,BuildBackBetter
29247,175845,JillsPin
29248,175854,SayThisNotThat
29249,175868,BuildBackBetter.
29250,175877,SpiritDay.
29251,175877,LGBTQI
29252,175911,ERA.
29253,175940,SistersInLaw
29254,175940,SIL
29255,175944,SistersInLaw
29256,175948,SistersInLaw
29257,175957,TheWatergateGirl
29258,175962,PoliceReform
29259,175962,infrastructure
29260,175962,VotingRightsAct
29261,175962,BuildBackBetter
29262,175963,MSNBC
29263,175969,JillsPins
29264,175973,SayThisNotThat
29265,175985,SistersInLaw
29266,175987,CodifyRoe
29267,175988,MSNBC.
29268,175988,JillsPin.
29269,175989,JillsPin
29270,176011,JillsPin
29271,176031,SistersInLaw
29272,176081,Indivisible
29273,176089,SistersInLaw.
29274,176089,SistersInLaw
29275,176089,"JillsPins,"
29276,176115,MSNBC
29277,176117,"JillsPins,"
29278,176118,JillsPins.
29279,176118,"MSNBC,"
29280,176118,SistersInLaw
29281,176132,MSNBC.
29282,176133,JillsPin
29283,176138,DIN
29284,176138,JillsPin.
29285,176139,SistersInLaw
29286,176140,JillsPin
29287,176143,SistersInLaw.
29288,176152,HoldThemAccountable.
29289,176153,GetVaccinated
29290,176156,Watergate
29291,176158,Now
29292,176175,JillsPin
29293,176182,JillsPin
29294,176193,EnforceTheSubpoena
29295,176193,EnforceTheDepositions
29296,176194,EnforceTheSubpoenas
29297,176206,SistersInLaw
29298,176213,ProtectingOurDemocracyAct
29299,176213,ReleaseTrumpTaxes.
29300,176238,JillsPin
29301,176238,DaysofOurLives).
29302,176244,SistersInLaw
29303,176257,JillsPin.
29304,176261,SistersInLaw
29305,176267,"AmandaKramer,"
29306,176271,ProtectingOurDemocracyAct
29307,176272,OurDemocracyAct
29308,176272,JillsPin
29309,176273,JillsPin?
29310,176273,JillsPin
29311,176278,MSNBC
29312,176278,JillsPin
29313,176296,JillsPin.
29314,176299,JillsPin
29315,176313,WomensMarch2021
29316,176313,JillsPins
29317,176314,ChicagoWomenTakeAction.
29318,176317,SistersInLaw
29319,176320,SistersInLaw
29320,176334,MSNBC
29321,176334,"TheWatergateGirl,"
29322,176340,SistersInLaw
29323,176353,SistersInLaw
29324,176379,JillsPin
29325,176380,SistersInLaw
29326,176392,
29327,176395,SistersInLaw
29328,176414,JillsPin
29329,176415,JillsPins
29330,176420,TheWatergateGirl
29331,176430,SistersInLaw.
29332,176436,SistersInLaw
29333,176448,JillsPin
29334,176458,SistersInLaw
29335,176463,SayThisNotThat
29336,176465,TaxTheRich
29337,176465,FairShare.
29338,176482,SistersInLaw
29339,176523,DoItNow.
29340,176531,JillsPin
29341,176550,TaxTheRich
29342,176550,MetGala2021
29343,176559,TheWatergateGirl.
29344,176605,SistersInLaw.
29345,176607,Nixon)
29346,176663,MSNBC
29347,176672,California
29348,176672,RECALL
29349,176672,GOP
29350,176676,MSNBC
29351,176676,JillsPin
29352,176685,"SistersInLaw,"
29353,176737,"MSNBC,"
29354,176737,JillsPin
29355,176737,Calamari
29356,176739,SistersInLaw
29357,176745,covid?
29358,176754,JillsPin
29359,176755,MSNBC
29360,176755,JillsPin
29361,176776,NCJW
29362,176795,TexasMedicalAssociation
29363,176798,AFreeAndIndependentPerson
29364,176798,SayThisNotThat.
29365,176803,SistersInLaw.
29366,176806,SistersInLaw
29367,176807,Noodles.
29368,176809,DOJ
29369,176811,SistersInLaw
29370,176815,ABBA
29371,176832,TheDancingQueen.LISTEN
29372,176832,SistersInLaw
29373,176877,SistersInLaw
29374,176887,SistersInLaw
29375,176895,JillsPin
29376,176917,SistersInLaw
29377,176928,SistersInLaw
29378,176928,SIL
29379,176954,SistersInLaw
29380,176969,SistersInLaw
29381,176976,JillsPin
29382,176986,SistersInLaw
29383,176987,JillsPin
29384,176993,PeacockTV
29385,176993,JillsPin
29386,176995,LadyJustice
29387,176995,PoetLaureateOfPoeticJustice
29388,176995,JillsPin
29389,177019,YouTube.
29390,177021,"SistersInLaw,"
29391,177023,YouTube.
29392,177034,SistersInLaw's
29393,177074,Feud
29394,177074,"TheWatergateGirl,"
29395,177078,SistersInLaw.
29396,177085,WatergateGirl
29397,177094,SistersInLaw.
29398,177096,SistersInLaw
29399,177108,SistersInLaw
29400,177118,SistersInLaw
29401,177125,SistersInLaw
29402,177132,SistersInLaw
29403,177136,Comey.
29404,177146,FollowTheMoney
29405,177168,MSNBC
29406,177168,Comcast.
29407,177188,JillsPin!
29408,177195,SistersInLaw.
29409,177206,tfg.
29410,177211,MeToo
29411,177224,EnoughIsSufficient
29412,177230,SistersInLaw!
29413,177231,TimesUp
29414,177231,JillsPin.
29415,177246,Harry
29416,177246,SistersInLaw
29417,177249,MSNBC
29418,177260,tfg.
29419,177261,iGenPolitics
29420,177261,NYT's
29421,177267,MSNBC!
29422,177270,YouTube
29423,177294,SistersInLaw
29424,177296,SistersInLaw
29425,177297,iGenPolitics_!
29426,177299,"TheWatergateGirl,"
29427,177299,JillsPin
29428,177312,SistersInLaw
29429,177326,MakeFactsMatterAgain
29430,177326,MakeAmericaSaneAgain
29431,177336,"1,"
29432,177337,iGenPolitics
29433,177344,SistersInLaw.
29434,177345,Garland
29435,177346,JillsPin
29436,177346,StickAPinInIt
29437,177358,SistersInLaw
29438,177359,LaurenBoebertChristianCriminal
29439,177367,Fox
29440,177368,JohnLewisVotingRightsAct
29441,177368,ForThePeopleAct
29442,177372,MSNNC
29443,177382,JimJordan
29444,177383,SistersInLaw
29445,177396,JillsPin.https://t.co/w1gcJtAivj
29446,177396,GoToJail
29447,177396,StickAPinInIt
29448,177418,ForThePeopleAct.
29449,177418,JohnLewisVotingRightsAct
29450,177418,filibuster
29451,177420,SistersInLaw.
29452,177421,JillsPin
29453,177422,JillsPins
29454,177429,FreeBritney.
29455,177434,SistersInLaw
29456,177445,SistersInLaw
29457,177447,Wdeisselberg
29458,177454,FilibusterReform
29459,177458,ForThePeopleAct.
29460,177458,JohnLewisVotingRightsAct
29461,177463,TheWatergateGirl
29462,177463,KatieHolmes
29463,177463,Feud
29464,177466,JillsPin
29465,177473,Congress
29466,177473,"DOJ,"
29467,177474,SistersInLaw
29468,177484,MSNBC
29469,177484,JillsPin
29470,177485,MSNBC
29471,177488,TheWatergateGirl
29472,177495,TheWatergateGirl.
29473,177512,TheWatergateGirl
29474,177520,JillsPin.
29475,177523,JillsPins
29476,177523,MSNBC.
29477,177525,MSNBC
29478,177538,"1,"
29479,177540,JillsPins
29480,177544,JillsPins.
29481,177548,MSNBC
29482,177548,JillsPin.
29483,177549,Cosby
29484,177549,SistersInLaw
29485,177551,JillsPin.
29486,177553,PeacockTV
29487,177553,JillsPin.
29488,177561,JillsPin
29489,177562,SistersInLaw
29490,177570,SistersInLaw
29491,177574,ForThePeopleand
29492,177574,JohnLewisVotingRightsAct.
29493,177576,SistersInLaw
29494,177579,SistersInLaw
29495,177586,SistersInLaw.
29496,177587,JillsPin!
29497,177591,JillsPin!
29498,177593,JillsPin
29499,177595,SistersInLaw
29500,177597,MSNBC
29501,177614,TheWatergateGirl
29502,177619,ForThePeopleAct.
29503,177619,iGenPolitics
29504,177626,SistersInLaw
29505,177629,JillsPin
29506,177629,PutAPinInIt
29507,177630,NYTimes
29508,177630,SistersInLaw
29509,177633,MSNBC
29510,177635,MSNBC.
29511,177635,SistersInLaw
29512,177635,iGenPolitics
29513,177645,SistersInLaw
29514,177647,DIN
29515,177647,Do
29516,177667,FreeBritney
29517,177672,SistersInLaw.
29518,177673,iGenPolitics
29519,177675,StopAsianHate
29520,177682,DIN.
29521,177685,JillsPin
29522,177697,iGenPolitics
29523,177712,SistersInLaw
29524,177866,WayTooEarly
29525,177866,DogsWatchingWTE
29526,177874,Wire1
29527,177909,FridayNightZillow
29528,177977,Orioles
29529,177977,IBackTheBirds
29530,177982,WayTooEarly
29531,178077,Afghanishtan
29532,178166,MTPDaily
29533,178186,WayTooEarly
29534,178187,WayTooEarly
29535,178191,MTPDaily@kasie:
29536,178196,WayTooEarly
29537,178197,WayTooEarly
29538,178198,MTPDaily
29539,178198,SOSCuba
29540,178199,MTPDaily
29541,178202,WayTooEarly
29542,178212,FITN
29543,178213,waytooearly
29544,178214,WayTooEarly
29545,178218,WayTooEarly
29546,178234,IfItsSunday
29547,178241,WayTooEarly
29548,178246,AMR
29549,178252,WayTooEarly
29550,178263,WayTooEarly
29551,178273,AMR
29552,178281,WayTooEarly
29553,178285,WayTooEarly
29554,178292,WayTooLate
29555,178297,WayTooEarly
29556,178311,WayTooEarly
29557,178312,WayTooEarly
29558,178313,WayTooEarly
29559,178326,WayTooEarly
29560,178327,waytooearly
29561,178333,MTPDaily@JamaalBowmanNY:
29562,178334,MTPDaily
29563,178339,WayTooEarly
29564,178355,WayTooEarly
29565,178357,WayTooEarly:
29566,178359,WayTooEarly☕️☕️☕️
29567,178366,WayTooEarly
29568,178371,WayTooEarly
29569,178373,MTPDaily
29570,178377,WayTooEarly
29571,178384,WayTooEarly
29572,178395,WayTooEarly
29573,178397,WayTooEarly
29574,178410,waytooearly
29575,178412,WayTooEarly
29576,178416,WayTooEarly
29577,178424,WayTooEarly
29578,178424,bestbuds
29579,178424,partnersincrime
29580,178430,MTPDaily.
29581,178447,AMR
29582,178453,WayTooEarly
29583,178456,WayTooEarly
29584,178465,Wawa4Life
29585,178468,WayTooEarly
29586,178476,WayTooEarly
29587,178480,MTPDaily.
29588,178485,WayTooEarly
29589,178486,waytooearly
29590,178491,win?
29591,178495,AMR
29592,178503,WayTooEarly
29593,178515,lifestyle
29594,178517,WayTooEarly
29595,178518,WayTooEarly
29596,178521,GeorgeFloyd’s
29597,178531,WayTooEarly
29598,178535,MTPDaily
29599,178536,WayTooEarly
29600,178537,waytooearly
29601,178538,SundayTODAY:
29602,178539,SundayTODAY!
29603,178540,"SundayTODAY,"
29604,178544,slatepitch
29605,178551,WayTooEarly
29606,178569,WayTooEarly
29607,178579,WayTooEarly
29608,178594,waytooearly
29609,178602,WayTooEarly
29610,178621,WayTooEarly
29611,178624,WayTooEarly
29612,178647,WayTooEarly
29613,178674,WayTooEarly
29614,178684,WayTooEarly
29615,178691,WayTooEarly
29616,178692,WayTooEarly
29617,178700,WayTooEarly
29618,178702,WayTooEarly
29619,178727,WayTooEarly
29620,178732,AMR
29621,178738,WayTooEarly
29622,178742,MayThe4thBeWithYou
29623,178752,"StarWarsDay2021,"
29624,178753,AMR
29625,178753,AMR:@Gar…
29626,178756,MayThe4thBeWithYou
29627,178756,StarWarsDay!
29628,178763,WayTooEarly
29629,178768,MTPDaily
29630,178771,WayTooEarly
29631,178773,MTP
29632,178780,WayTooEarly
29633,178793,AMR:@craigmelvin
29634,178799,WayTooEarly
29635,178802,WayTooEarly
29636,178802,JointAddress
29637,178838,JointAddress
29638,178839,WayTooLate?!
29639,178845,WayTooEarly
29640,178847,WayTooEarly
29641,178858,WayTooEarly
29642,178859,WayTooEarly
29643,178870,WayTooEarly
29644,178878,WayTooEarly
29645,178882,WayTooEarly
29646,178883,WayTooEarly
29647,178891,WayTooEarly
29648,178894,WayTooEarly
29649,178895,WayTooEarly
29650,178903,WayTooEarly
29651,178910,WayTooEarly
29652,178911,WayTooEarly
29653,178912,WayTooEarly
29654,178931,WayTooEarly
29655,178932,WayTooEarly
29656,178935,WayTooEarly
29657,178939,WayTooEarly
29658,178963,WayTooEarly
29659,178966,KasieDC
29660,178970,DerekChauvinTrial
29661,178978,WayTooEarly
29662,178985,WayTooEarly
29663,178990,WayTooEarly
29664,178998,WayTooEarly
29665,178999,WayTooEarly
29666,179000,WayTooEarly
29667,179008,WayTooEarly
29668,179009,Iran
29669,179010,WayTooEarly
29670,179013,morningjoe
29671,179020,WayTooEarly
29672,179021,WayTooEarly
29673,179025,WayTooEarly
29674,179034,WayTooEarly
29675,179035,WayTooEarly
29676,179044,Orioles
29677,179056,MTPDaily@Kasie:
29678,179073,WayTooEarly
29679,179075,WayTooEarly
29680,179081,WayTooEarly
29681,179084,WayTooEarly☕️
29682,179095,WayTooEarly
29683,179096,WayTooEarly
29684,179108,WayTooEarly
29685,179154,WayTooEarly?☕️⏰☀️
29686,179155,WayTooEarly
29687,179157,MTPDaily
29688,179168,WayTooEarly
29689,179169,WayTooEarly
29690,179172,COVID19
29691,179173,MTPDaily
29692,179177,WayTooEarly
29693,179190,WayTooEarly?!☕️☀️⏰
29694,179199,WayTooEarly
29695,179207,StopAsianHate
29696,179208,WayTooEarly
29697,179209,WayTooEarly
29698,179223,WayTooEarly
29699,179247,WayTooEarly
29700,179248,WayTooEarly
29701,179262,WayTooEarly
29702,179271,WayTooEarly?!
29703,179287,WayTooEarly
29704,179324,WayTooEarly?!
29705,179325,WayTooEarly
29706,179330,TeamTony
29707,179331,MTPDaily
29708,179333,HarryandMeghanonOprah
29709,179336,WayTooEarly?!
29710,179336,WayTooLate
29711,179337,WayTooEarly
29712,179351,OTD
29713,179352,LOC
29714,179354,WayTooEarly
29715,179360,WayTooEarly?!
29716,179367,WayTooEarly
29717,179371,"TX06,"
29718,179372,MTPDaily.
29719,179376,WayTooEarly
29720,179376,CPAC20…
29721,179377,WayTooEarly
29722,179378,WayTooEarly
29723,179390,WayTooEarly
29724,179407,fitn
29725,179410,WayTooEarly
29726,179411,WayTooEarly
29727,179419,WayTooEarly?!
29728,179423,GASEN
29729,179433,WayTooEarly
29730,179434,WayTooEarly
29731,179435,MTPDaily…
29732,179440,WayTooEarly?!
29733,179443,WayTooEarly
29734,179452,WayTooEarly
29735,179455,WayTooEarly
29736,179457,WayTooEarly?!☕️⏰☀️
29737,179534,WayTooEarly☕️⏰☀️
29738,179544,WayTooEarly
29739,179554,WayTooEarly
29740,179590,WayTooEarly
29741,179592,waytooearly
29742,179593,WayTooEarly
29743,179630,WayTooEarly
29744,179630,Wawa4Life
29745,179633,WayTooEarly?!
29746,179635,PASEN
29747,179637,MTPDaily
29748,179646,WayTooEarly
29749,179647,SuperBowl
29750,179659,WayTooEarly?!
29751,179669,WayTooEarly
29752,179669,WhyAreYouAwake?!
29753,179675,WayTooEarly?!
29754,179677,"WayTooEarly,"
29755,179706,WayTooEarly
29756,179712,WayTooEarly
29757,179718,AMR:@PeterAlexander
29758,179723,WayTooEarly?!
29759,179724,waytooearly
29760,179725,MTPDaily
29761,179729,WayTooEarly
29762,179731,WayTooEarly
29763,179732,WayTooEarly
29764,179745,WayTooEarly
29765,179747,WayTooEarly
29766,179786,WayTooEarly
29767,179787,WayTooEarly
29768,179795,Auschwitz
29769,179810,WayTooEarly?!
29770,179816,AMR:@kwelkernbc
29771,179827,WayTooEarly?!
29772,179835,MTPDaily
29773,179846,WayTooEarly?!
29774,179847,WayTooEarly
29775,179862,WayTooEarly!
29776,179863,WayTooEarly
29777,179864,waytooearly
29778,179873,WayTooEarly
29779,179875,WayTooEarly
29780,179876,WayTooEarly
29781,179897,WayTooEarly?!
29782,179897,InaugurationDay
29783,179898,WayTooEarly
29784,179899,WayTooEarly
29785,179903,WayTooErly
29786,179903,WhyAreYouAwake?
29787,179904,WayTooEarly
29788,179911,WayTooEarly?!
29789,179912,WayTooEarly
29790,179913,NBCUAcademy
29791,179927,WayTooEarly?!
29792,179980,WayTooEarly
29793,179981,WayTooEarly
29794,180001,WayTooEarly?!
29795,180012,MTPDaily@kasie:
29796,180013,MTPDaily
29797,180031,WayTooEarly
29798,180080,BlackLivesMatter
29799,180085,WayTooEarly
29800,180087,WayTooEarly
29801,180091,WayTooEarly
29802,180109,WayTooEarly
29803,180123,"WayTooEarly,"
29804,180181,WayTooEarly?!
29805,180183,WayTooEarly!
29806,180194,…
29807,180197,AMR:@ReporterBlayne
29808,180204,waytooearly
29809,180209,WayTooEarly?!
29810,180210,waytooearly
29811,180216,MTPDail…
29812,180232,WayTooEarly☀️☕️⏰
29813,180234,WayTooEarly:
29814,180251,MTPDaily
29815,180264,WayTooEarly
29816,180269,MTPDaily@JakeSherman:
29817,180270,MTPDaily@kas…
29818,180271,MTPDaily
29819,180275,WayTooEarly
29820,180288,"WayTooEarly,"
29821,180309,WayTooEarly
29822,180310,WayTooEarly
29823,180325,WayTooEarly
29824,180326,WayTooEarly
29825,180345,waytooearly
29826,180346,WayTooEarly
29827,180347,WayTooEarly
29828,180362,WayTooEarly
29829,180363,CovidVaccine
29830,180364,WayTooEarly
29831,180367,MTPDaily
29832,180368,MTPDaily
29833,180385,WayTooEarly?!
29834,180392,WayTooEarly?!
29835,180393,WayTooEarly
29836,180397,NASA
29837,180410,WayTooEarly
29838,180411,WayTooEarly
29839,180419,waytooearly
29840,180424,WayTooEarly.
29841,180425,WayTooEarly
29842,180442,WayTooEarly
29843,180450,OTD
29844,180460,waytooearly
29845,180461,WayTooEarly
29846,180464,MTPDaily
29847,180466,PearlHarbor.
29848,180472,WayTooEarly
29849,180474,WayTooEarly
29850,180497,WayTooEarly
29851,180509,COVID19
29852,180510,WayTooEarly
29853,180511,WayTooEarly
29854,180527,WayTooEarly
29855,180528,WayTooEarly
29856,180541,GivingTuesday!
29857,180541,WayTooEarly
29858,180550,TheUndoing
29859,180555,WayTooEarly
29860,180568,WayTooEarly?!
29861,180569,WayTooEarly
29862,180574,MTPDaily
29863,180575,MTPDaily
29864,180584,WayTooEarly
29865,180585,WAYTOOEARLY
29866,180591,MTPDaily@kasie:
29867,180593,MTPDaily
29868,180600,WayTooEarly
29869,180601,WayTooEarly
29870,180616,WayTooEarly
29871,180617,WayTooEarly
29872,180636,waytooearly
29873,180645,"WayTooEarly,"
29874,180655,Protect2020
29875,180660,waytooearly?
29876,180664,WayTooEarly
29877,180679,WayTooEarly
29878,180679,WhyAreYouAwake
29879,180681,waytooearly
29880,180684,MTPDaily
29881,180693,"HappyMonday,"
29882,180694,Moderna
29883,180697,WayTooEarly
29884,180699,WayTooEarly
29885,180700,WayTooEarly
29886,180700,BabyYoda
29887,180702,WayTooEarly
29888,180717,FoxWeather
29889,180803,SummitForDemocracy
29890,180803,FTVtownhall
29891,180804,SummitForDemocracy
29892,180804,FTVtownhall
29893,180805,freedomToVoteTH
29894,180805,SummitForDemocracy
29895,180993,COP26:
29896,181051,1
29897,181097,RunThru
29898,181125,NationalComingOutDay?
29899,181178,BreastCancerAwarenessMonth
29900,181262,WorldSuicidePreventionDay
29901,181279,StopTheRepublicanRecall
29902,181377,Tokyo2021!
29903,181449,TeamUSA
29904,181450,OlympicGames
29905,181454,TokyoOlympics.
29906,181457,"ChildTaxCredit,"
29907,181468,Done
29908,181554,Pride
29909,181632,PrideMonth!
29910,181637,MemorialDay
29911,181666,StopAsianHate.
29912,181667,WeCanDoThis
29913,181669,StopAsianHate.
29914,181685,fishingopener
29915,181700,MentalHealthAwarenessMonth
29916,181744,L…
29917,181788,ConfirmGupta
29918,181801,RamadanMubarak
29919,181809,FrozenFour
29920,181811,ForThePeople
29921,181844,"TransDayofVisibility,"
29922,181858,BulldogCountry
29923,181867,ForThePeopleAct
29924,181877,ForThePeopleAct
29925,181879,NCAAHockey
29926,181909,HelpIsHere
29927,181950,InternationalWomensDay
29928,181959,AmericanRescuePlan
29929,181978,"WomensHistoryMonth,"
29930,182154,Inauguration2021:
29931,182159,Inauguration2021
29932,182219,YES
29933,182243,OssoffForSenatehttps://t.co/mTUEshRclq
29934,182243,WarnockForGeorgia
29935,182290,ChristmasStar2020
29936,182295,SaveOurStages.
29937,182304,RowTheBoat
29938,182304,SkiUMah
29939,182325,SaveOurStages
29940,182399,Skol
29941,182501,SemperFi
29942,182544,vote
29943,182552,FlipTexasBlue!
29944,182553,Vote
29945,182567,VOTE
29946,182575,GoBulldogs
29947,182585,VOTE
29948,182590,Vote
29949,182629,TeaWithTina.P.S.
29950,182637,LNSM?
29951,182657,Priorities
29952,182658,FlipTheSenate.
29953,182684,VOTE
29954,182702,VOTE
29955,182755,WinBig
29956,182813,Skol
29957,182886,MNStateFair
29958,182886,CropArt
29959,182924,VoteBiden
29960,182929,SaveOurStages
29961,182939,PoliticsNation
29962,182981,DNC
29963,182988,TeamJoeTalks
29964,182991,DemConvention
29965,183001,DemConvention
29966,183016,DemConvention
29967,183022,"BlackWomensEqualPayDay,"
29968,183083,Covid_19
29969,183100,EidAlAdha.
29970,183111,WeAreEMILY
29971,183123,VOTE
29972,183142,BuildBackBetter
29973,183143,HEROESAct
29974,183146,OpeningDay
29975,183155,ConnectTribes
29976,183164,MaskUpMN
29977,183185,COVID19
29978,183266,InternetforAll
29979,183279,endhungertogether
29980,183284,Pride2020
29981,183293,LoveIsLove
29982,183329,Juneteenth—a
29983,183336,HereToStay
29984,183341,EmanuelNine
29985,183374,LoveIsLove
29986,183381,coronavirus
29987,183414,NationalDayofMourning
29988,183418,"Pride2020,"
29989,183433,"JusticeForGeorgeFloyd,"
29990,183445,CapturedCourts
29991,183532,CA25.We
29992,183558,ImmigrantHealthHero
29993,183579,NationalTeachersDay
29994,183586,CA25
29995,183587,WorldPressFreedomDay
29996,183594,"MayDay,"
29997,183618,"WorkersMemorialDay,"
29998,183625,AllofUs
29999,183625,AllAmericans
30000,183633,SOULSaturday.As
30001,183635,SOULSaturday
30002,183640,StateOfWomen
30003,183641,V0TE
30004,183644,TIME100Talks
30005,183646,StateOfWomen
30006,183646,VoteByMail
30007,183653,EarthDay!
30008,183664,NeverAgain.
30009,183677,TogetherAtHome
30010,183697,"COVID19,"
30011,183709,COVID19
30012,183710,VoteByMail
30013,183714,COVID19.
30014,183717,COVID19
30015,183720,VoteByMail.
30016,183724,VoteByMail
30017,183730,VoteByMail
30018,183731,COVID19
30019,183738,VoteByMail
30020,183744,"WorldHealthDay,"
30021,183746,COVID19
30022,183747,VoteByMail
30023,183747,COVID19
30024,183768,"VoteByMail,"
30025,183768,COVID19.
30026,183774,VoteByMail.
30027,183783,COVID19.
30028,183787,VoteByMail.
30029,183791,COVID19
30030,183792,COVID19
30031,183794,COVID19.
30032,183798,COVID19
30033,183799,COVID19
30034,183800,VoteByMail
30035,183803,VoteByMail
30036,183809,COVID19
30037,183813,StayHomeMN
30038,183813,COVID19.
30039,183817,COVID19
30040,183820,COVID19
30041,183824,VoteByMail
30042,183843,1
30043,183845,"COVID19,"
30044,183846,VoteByMail
30045,183849,COVID19.
30046,183850,COVID19.Sen.
30047,183855,COVID19.@InvisHandsHQ
30048,183857,COVID19.
30049,183858,COVID19.I've
30050,183863,VoteByMail.
30051,183867,COVID19.That's
30052,183868,VirusFreeVoting.No
30053,183871,COVID19More
30054,183873,VotebyMail
30055,183875,COVID19
30056,183879,"COVID_19,"
30057,183886,VoteByMail.This
30058,183888,FamiliesFirst
30059,183891,VoteByMail.
30060,183892,FlattenTheCurve:
30061,183892,COVID19
30062,183906,COVID_19.
30063,183907,COVID_19
30064,183919,FamiliesFirstBill
30065,183926,COVID_19:Wash
30066,183926,1.
30067,183930,PayTheseWomen.And
30068,183934,Momnibus
30069,183961,SelfCare
30070,183991,NFTCommunity
30071,183992,OpenSeaNFT
30072,183999,OpenSeaNFT
30073,184040,metoo
30074,184068,Olympics2021
30075,184075,ad
30076,184178,1
30077,184235,MerryChristmas
30078,184239,CTC
30079,184239,CTC.
30080,184239,ChildTaxCredit
30081,184239,BuildBackBetter
30082,184242,RepealHelms
30083,184242,HelmsAmendment
30084,184244,WHPA
30085,184244,SB8
30086,184252,GetVaccinated
30087,184253,WHPA
30088,184256,BuildBackBetter
30089,184256,TBT
30090,184259,BuildBackBetter
30091,184260,ChildTaxCredit
30092,184263,VigilforJustice
30093,184265,TheTimeIsNow
30094,184266,WHPA
30095,184269,ExpandTheCourt
30096,184274,BuildBackBetter
30097,184276,FixQPA.
30098,184280,StopAsianHateAnd
30099,184284,WHPA.
30100,184286,WHPA
30101,184289,WomensHealthProtectionAct
30102,184290,RoeVWade.
30103,184292,ChildTaxCredit
30104,184292,"BuildBackBetter,"
30105,184294,BuildBackBetter
30106,184294,BIF
30107,184296,GetBoosted!
30108,184296,COVID19.
30109,184299,BuildBackBetter
30110,184300,SCOTUS
30111,184301,WHPA
30112,184302,AbortionIsEssential
30113,184303,BuildBackBetter
30114,184304,ChildTaxCredit
30115,184306,COVID19
30116,184308,GetVaccinated
30117,184311,GetVaccinated.
30118,184312,TransAwarenessWeek
30119,184314,BuildBackBetter
30120,184315,ChildTaxCredit-
30121,184315,BuildBackBetterAct.
30122,184317,"ChildTaxCredit,"
30123,184317,BuildBackBetter
30124,184319,BuildBackBetter
30125,184321,ChildTaxCredit
30126,184321,"BuildBackBetter,"
30127,184322,ThxBirthControl
30128,184323,ConfirmDilawar
30129,184326,BuildBackBetterAct!
30130,184327,ChildTaxCredit
30131,184327,"BuildBackBetter,"
30132,184329,NationalEducationWeek!
30133,184329,"BuildBackBetter,"
30134,184330,BBB
30135,184335,"BIF,"
30136,184338,ChildTaxCredit
30137,184339,ChildTaxCredit
30138,184339,BuildBackBetter
30139,184340,CTC
30140,184340,ChildTaxCredit
30141,184343,VeteransDay
30142,184345,ChildTaxCredit
30143,184346,BuildBackBetter
30144,184354,BuildBackBetter
30145,184355,InfrastructureWeek
30146,184356,BuildBackBetter
30147,184360,SmallBiz.
30148,184360,BBB
30149,184361,"DiaDeLosMuertos,"
30150,184364,PaidFamilyLeave
30151,184364,SavePaidLeave!
30152,184366,BuildBackBetter
30153,184367,ExpandTheCourt!
30154,184368,BansOffOurBodies
30155,184368,"WHPA,"
30156,184369,BuildBackBetter
30157,184372,COP26
30158,184374,BuildBackBetter
30159,184375,MTPDaily@RepJudyCh…
30160,184379,BuildBackBetter
30161,184382,BuildBackBetter
30162,184384,SmallBiz
30163,184385,BuildBackBetterAct
30164,184386,BBB.
30165,184387,ChildTaxCredit
30166,184388,"WHPA,"
30167,184389,PUMPAct
30168,184393,GetVaccinated
30169,184394,FreedomToVoteAct
30170,184398,BuildBackBetter?⚫
30171,184400,vaccinated.
30172,184400,COVID-19.
30173,184403,WHPAhttps://t.co/u3qLFUPKlX
30174,184404,WHPA
30175,184406,GetVaccinated.
30176,184407,ChildTaxCredit
30177,184410,ChildTaxCredit
30178,184412,AlisalFire
30179,184415,"MentalIllnessAwarenessWeek,"
30180,184417,"SB8,"
30181,184417,WHPA
30182,184418,COVID19
30183,184419,EnoughIsEnough
30184,184421,"WorldTeachersDay,"
30185,184422,BuildBackBetter
30186,184423,TitleX
30187,184424,BuildBackBetter
30188,184425,NationalDomesticAwarenessMonth
30189,184425,WHPA
30190,184426,WomensMarch2021
30191,184426,WHPA
30192,184428,FAHM
30193,184431,NDAA.
30194,184434,BBB
30195,184435,"debtceilling,"
30196,184436,Kabul
30197,184437,WHPA.
30198,184439,"NationalVoterRegistrationDay,"
30199,184440,BuildBackBetter
30200,184442,HR3
30201,184444,WHPA
30202,184444,SafeAbortionDay.
30203,184445,MATAct
30204,184445,RecoveryMonth
30205,184446,BuildBackBetter.
30206,184447,"WHPA,"
30207,184449,WHPA
30208,184452,WHPA
30209,184453,NDAA.
30210,184454,NDAA.
30211,184455,NDAA.
30212,184456,deportations
30213,184457,Haitians
30214,184465,WHPA
30215,184472,BansOffOurBodies
30216,184472,WHPA.
30217,184474,StopAsianHate.
30218,184481,TaxTheRich
30219,184485,BuildBackBetter
30220,184493,ImmigrantsSustainUS
30221,184494,BuildBackBetter!
30222,184502,WHPA
30223,184504,"SB8,"
30224,184509,WHPA.
30225,184510,SB8
30226,184512,SB8
30227,184517,WHPA
30228,184525,SB8
30229,184526,WHPA
30230,184530,WHPA
30231,184539,GoodTrouble
